-2.30103  0 0 0 0 0 0
-2.29973  0 0 0 0 0 0
-2.29843  0 0 0 0 0 0
-2.29713  0 0 0 0 0 0
-2.29583  0 0 0 0 0 0
-2.29452  0 0 0 0 0 0
-2.29322  0 0 0 0 0 0
-2.29192  0 0 0 0 0 0
-2.29062  0 0 0 0 0 0
-2.28932  0 0 0 0 0 0
-2.28802  0 0 0 0 0 0
-2.28672  0 0 0 0 0 0
-2.28542  0 0 0 0 0 0
-2.28412  0 0 0 0 0 0
-2.28282  0 0 0 0 0 0
-2.28151  0 0 0 0 0 0
-2.28021  0 0 0 0 0 0
-2.27891  0 0 0 0 0 0
-2.27761  0 0 0 0 0 0
-2.27631  0 0 0 0 0 0
-2.27501  0 0 0 0 0 0
-2.27371  0 0 0 0 0 0
-2.27241  0 0 0 0 0 0
-2.27111  0 0 0 0 0 0
-2.26981  0 0 0 0 0 0
-2.2685  0 0 0 0 0 0
-2.2672  0 0 0 0 0 0
-2.2659  0 0 0 0 0 0
-2.2646  0 0 0 0 0 0
-2.2633  0 0 0 0 0 0
-2.262  0 0 0 0 0 0
-2.2607  0 0 0 0 0 0
-2.2594  0 0 0 0 0 0
-2.2581  0 0 0 0 0 0
-2.25679  0 0 0 0 0 0
-2.25549  0 0 0 0 0 0
-2.25419  0 0 0 0 0 0
-2.25289  0 0 0 0 0 0
-2.25159  0 0 0 0 0 0
-2.25029  0 0 0 0 0 0
-2.24899  0 0 0 0 0 0
-2.24769  0 0 0 0 0 0
-2.24639  0 0 0 0 0 0
-2.24509  0 0 0 0 0 0
-2.24378  0 0 0 0 0 0
-2.24248  0 0 0 0 0 0
-2.24118  0 0 0 0 0 0
-2.23988  0 0 0 0 0 0
-2.23858  0 0 0 0 0 0
-2.23728  0 0 0 0 0 0
-2.23598  0 0 0 0 0 0
-2.23468  0 0 0 0 0 0
-2.23338  0 0 0 0 0 0
-2.23208  0 0 0 0 0 0
-2.23077  0 0 0 0 0 0
-2.22947  0 0 0 0 0 0
-2.22817  0 0 0 0 0 0
-2.22687  0 0 0 0 0 0
-2.22557  0 0 0 0 0 0
-2.22427  0 0 0 0 0 0
-2.22297  0 0 0 0 0 0
-2.22167  0 0 0 0 0 0
-2.22037  0 0 0 0 0 0
-2.21907  0 0 0 0 0 0
-2.21776  0 0 0 0 0 0
-2.21646  0 0 0 0 0 0
-2.21516  0 0 0 0 0 0
-2.21386  0 0 0 0 0 0
-2.21256  0 0 0 0 0 0
-2.21126  0 0 0 0 0 0
-2.20996  0 0 0 0 0 0
-2.20866  0 0 0 0 0 0
-2.20736  0 0 0 0 0 0
-2.20605  0 0 0 0 0 0
-2.20475  0 0 0 0 0 0
-2.20345  0 0 0 0 0 0
-2.20215  0 0 0 0 0 0
-2.20085  0 0 0 0 0 0
-2.19955  0 0 0 0 0 0
-2.19825  0 0 0 0 0 0
-2.19695  0 0 0 0 0 0
-2.19565  0 0 0 0 0 0
-2.19435  0 0 0 0 0 0
-2.19304  0 0 0 0 0 0
-2.19174  0 0 0 0 0 0
-2.19044  0 0 0 0 0 0
-2.18914  0 0 0 0 0 0
-2.18784  0 0 0 0 0 0
-2.18654  0 0 0 0 0 0
-2.18524  0 0 0 0 0 0
-2.18394  0 0 0 0 0 0
-2.18264  0 0 0 0 0 0
-2.18134  0 0 0 0 0 0
-2.18003  0 0 0 0 0 0
-2.17873  0 0 0 0 0 0
-2.17743  0 0 0 0 0 0
-2.17613  0 0 0 0 0 0
-2.17483  0 0 0 0 0 0
-2.17353  0 0 0 0 0 0
-2.17223  0 0 0 0 0 0
-2.17093  0 0 0 0 0 0
-2.16963  0 0 0 0 0 0
-2.16832  0 0 0 0 0 0
-2.16702  0 0 0 0 0 0
-2.16572  0 0 0 0 0 0
-2.16442  0 0 0 0 0 0
-2.16312  0 0 0 0 0 0
-2.16182  0 0 0 0 0 0
-2.16052  0 0 0 0 0 0
-2.15922  0 0 0 0 0 0
-2.15792  0 0 0 0 0 0
-2.15662  0 0 0 0 0 0
-2.15531  0 0 0 0 0 0
-2.15401  0 0 0 0 0 0
-2.15271  0 0 0 0 0 0
-2.15141  0 0 0 0 0 0
-2.15011  0 0 0 0 0 0
-2.14881  0 0 0 0 0 0
-2.14751  0 0 0 0 0 0
-2.14621  0 0 0 0 0 0
-2.14491  0 0 0 0 0 0
-2.14361  0 0 0 0 0 0
-2.1423  0 0 0 0 0 0
-2.141  0 0 0 0 0 0
-2.1397  0 0 0 0 0 0
-2.1384  0 0 0 0 0 0
-2.1371  0 0 0 0 0 0
-2.1358  0 0 0 0 0 0
-2.1345  0 0 0 0 0 0
-2.1332  0 0 0 0 0 0
-2.1319  0 0 0 0 0 0
-2.1306  0 0 0 0 0 0
-2.12929  0 0 0 0 0 0
-2.12799  0 0 0 0 0 0
-2.12669  0 0 0 0 0 0
-2.12539  0 0 0 0 0 0
-2.12409  0 0 0 0 0 0
-2.12279  0 0 0 0 0 0
-2.12149  0 0 0 0 0 0
-2.12019  0 0 0 0 0 0
-2.11889  0 0 0 0 0 0
-2.11758  0 0 0 0 0 0
-2.11628  0 0 0 0 0 0
-2.11498  0 0 0 0 0 0
-2.11368  0 0 0 0 0 0
-2.11238  0 0 0 0 0 0
-2.11108  0 0 0 0 0 0
-2.10978  0 0 0 0 0 0
-2.10848  0 0 0 0 0 0
-2.10718  0 0 0 0 0 0
-2.10588  0 0 0 0 0 0
-2.10457  0 0 0 0 0 0
-2.10327  0 0 0 0 0 0
-2.10197  0 0 0 0 0 0
-2.10067  0 0 0 0 0 0
-2.09937  0 0 0 0 0 0
-2.09807  0 0 0 0 0 0
-2.09677  0 0 0 0 0 0
-2.09547  0 0 0 0 0 0
-2.09417  0 0 0 0 0 0
-2.09287  0 0 0 0 0 0
-2.09156  0 0 0 0 0 0
-2.09026  0 0 0 0 0 0
-2.08896  0 0 0 0 0 0
-2.08766  0 0 0 0 0 0
-2.08636  0 0 0 0 0 0
-2.08506  0 0 0 0 0 0
-2.08376  0 0 0 0 0 0
-2.08246  0 0 0 0 0 0
-2.08116  0 0 0 0 0 0
-2.07985  0 0 0 0 0 0
-2.07855  0 0 0 0 0 0
-2.07725  0 0 0 0 0 0
-2.07595  0 0 0 0 0 0
-2.07465  0 0 0 0 0 0
-2.07335  0 0 0 0 0 0
-2.07205  0 0 0 0 0 0
-2.07075  0 0 0 0 0 0
-2.06945  0 0 0 0 0 0
-2.06815  0 0 0 0 0 0
-2.06684  0 0 0 0 0 0
-2.06554  0 0 0 0 0 0
-2.06424  0 0 0 0 0 0
-2.06294  0 0 0 0 0 0
-2.06164  0 0 0 0 0 0
-2.06034  0 0 0 0 0 0
-2.05904  0 0 0 0 0 0
-2.05774  0 0 0 0 0 0
-2.05644  0 0 0 0 0 0
-2.05514  0 0 0 0 0 0
-2.05383  0 0 0 0 0 0
-2.05253  0 0 0 0 0 0
-2.05123  0 0 0 0 0 0
-2.04993  0 0 0 0 0 0
-2.04863  0 0 0 0 0 0
-2.04733  0 0 0 0 0 0
-2.04603  0 0 0 0 0 0
-2.04473  0 0 0 0 0 0
-2.04343  0 0 0 0 0 0
-2.04213  0 0 0 0 0 0
-2.04082  0 0 0 0 0 0
-2.03952  0 0 0 0 0 0
-2.03822  0 0 0 0 0 0
-2.03692  0 0 0 0 0 0
-2.03562  0 0 0 0 0 0
-2.03432  0 0 0 0 0 0
-2.03302  0 0 0 0 0 0
-2.03172  0 0 0 0 0 0
-2.03042  0 0 0 0 0 0
-2.02911  0 0 0 0 0 0
-2.02781  0 0 0 0 0 0
-2.02651  0 0 0 0 0 0
-2.02521  0 0 0 0 0 0
-2.02391  0 0 0 0 0 0
-2.02261  0 0 0 0 0 0
-2.02131  0 0 0 0 0 0
-2.02001  0 0 0 0 0 0
-2.01871  0 0 0 0 0 0
-2.01741  0 0 0 0 0 0
-2.0161  0 0 0 0 0 0
-2.0148  0 0 0 0 0 0
-2.0135  0 0 0 0 0 0
-2.0122  0 0 0 0 0 0
-2.0109  0 0 0 0 0 0
-2.0096  0 0 0 0 0 0
-2.0083  0 0 0 0 0 0
-2.007  0 0 0 0 0 0
-2.0057  0 0 0 0 0 0
