-2.30103 0.00692 0 0 0 0 0
-2.29973 0.00696797 0 0 0 0 0
-2.29843 0.00701636 0 0 0 0 0
-2.29712 0.00706516 0 0 0 0 0
-2.29582 0.00711435 0 0 0 0 0
-2.29452 0.00716393 0 0 0 0 0
-2.29322 0.00721389 0 0 0 0 0
-2.29191 0.0072642 0 0 0 0 0
-2.29061 0.00731485 0 0 0 0 0
-2.28931 0.00736583 0 0 0 0 0
-2.28801 0.00741713 0 0 0 0 0
-2.2867 0.00746873 0 0 0 0 0
-2.2854 0.00752062 0 0 0 0 0
-2.2841 0.00757279 0 0 0 0 0
-2.2828 0.00762521 0 0 0 0 0
-2.2815 0.00767791 0 0 0 0 0
-2.28019 0.00773089 0 0 0 0 0
-2.27889 0.00778415 0 0 0 0 0
-2.27759 0.00783772 0 0 0 0 0
-2.27629 0.00789159 0 0 0 0 0
-2.27498 0.00794578 0 0 0 0 0
-2.27368 0.0080003 0 0 0 0 0
-2.27238 0.00805516 0 0 0 0 0
-2.27108 0.00811037 0 0 0 0 0
-2.26977 0.00816594 0 0 0 0 0
-2.26847 0.00822188 0 0 0 0 0
-2.26717 0.0082782 0 0 0 0 0
-2.26587 0.00833489 0 0 0 0 0
-2.26456 0.00839195 0 0 0 0 0
-2.26326 0.00844933 0 0 0 0 0
-2.26196 0.00850703 0 0 0 0 0
-2.26066 0.008565 0 0 0 0 0
-2.25936 0.00862323 0 0 0 0 0
-2.25805 0.00868169 0 0 0 0 0
-2.25675 0.00874036 0 0 0 0 0
-2.25545 0.00879921 0 0 0 0 0
-2.25415 0.00885822 0 0 0 0 0
-2.25284 0.00891736 0 0 0 0 0
-2.25154 0.0089766 0 0 0 0 0
-2.25024 0.00903594 0 0 0 0 0
-2.24894 0.0090954 0 0 0 0 0
-2.24763 0.00915502 0 0 0 0 0
-2.24633 0.00921483 0 0 0 0 0
-2.24503 0.00927486 0 0 0 0 0
-2.24373 0.00933514 0 0 0 0 0
-2.24243 0.00939571 0 0 0 0 0
-2.24112 0.00945661 0 0 0 0 0
-2.23982 0.00951786 0 0 0 0 0
-2.23852 0.0095795 0 0 0 0 0
-2.23722 0.00964157 0 0 0 0 0
-2.23591 0.00970409 0 0 0 0 0
-2.23461 0.00976707 0 0 0 0 0
-2.23331 0.00983047 0 0 0 0 0
-2.23201 0.00989424 0 0 0 0 0
-2.2307 0.00995835 0 0 0 0 0
-2.2294 0.0100228 0 0 0 0 0
-2.2281 0.0100874 0 0 0 0 0
-2.2268 0.0101523 0 0 0 0 0
-2.22549 0.0102173 0 0 0 0 0
-2.22419 0.0102825 0 0 0 0 0
-2.22289 0.0103478 0 0 0 0 0
-2.22159 0.0104131 0 0 0 0 0
-2.22029 0.0104784 0 0 0 0 0
-2.21898 0.0105439 0 0 0 0 0
-2.21768 0.0106095 0 0 0 0 0
-2.21638 0.0106753 0 0 0 0 0
-2.21508 0.0107414 0 0 0 0 0
-2.21377 0.0108078 0 0 0 0 0
-2.21247 0.0108747 0 0 0 0 0
-2.21117 0.010942 0 0 0 0 0
-2.20987 0.0110099 0 0 0 0 0
-2.20856 0.0110783 0 0 0 0 0
-2.20726 0.0111475 0 0 0 0 0
-2.20596 0.0112173 0 0 0 0 0
-2.20466 0.0112878 0 0 0 0 0
-2.20336 0.0113589 0 0 0 0 0
-2.20205 0.0114305 0 0 0 0 0
-2.20075 0.0115025 0 0 0 0 0
-2.19945 0.0115749 0 0 0 0 0
-2.19815 0.0116476 0 0 0 0 0
-2.19684 0.0117206 0 0 0 0 0
-2.19554 0.0117938 0 0 0 0 0
-2.19424 0.0118671 0 0 0 0 0
-2.19294 0.0119404 0 0 0 0 0
-2.19163 0.0120138 0 0 0 0 0
-2.19033 0.0120873 0 0 0 0 0
-2.18903 0.0121609 0 0 0 0 0
-2.18773 0.0122347 0 0 0 0 0
-2.18642 0.0123087 0 0 0 0 0
-2.18512 0.0123829 0 0 0 0 0
-2.18382 0.0124574 0 0 0 0 0
-2.18252 0.0125323 0 0 0 0 0
-2.18122 0.0126075 0 0 0 0 0
-2.17991 0.0126831 0 0 0 0 0
-2.17861 0.0127591 0 0 0 0 0
-2.17731 0.0128356 0 0 0 0 0
-2.17601 0.0129125 0 0 0 0 0
-2.1747 0.0129899 0 0 0 0 0
-2.1734 0.0130677 0 0 0 0 0
-2.1721 0.0131459 0 0 0 0 0
-2.1708 0.0132246 0 0 0 0 0
-2.16949 0.0133038 0 0 0 0 0
-2.16819 0.0133834 0 0 0 0 0
-2.16689 0.0134635 0 0 0 0 0
-2.16559 0.013544 0 0 0 0 0
-2.16429 0.0136249 0 0 0 0 0
-2.16298 0.0137062 0 0 0 0 0
-2.16168 0.0137877 0 0 0 0 0
-2.16038 0.0138694 0 0 0 0 0
-2.15908 0.0139513 0 0 0 0 0
-2.15777 0.0140333 0 0 0 0 0
-2.15647 0.0141154 0 0 0 0 0
-2.15517 0.0141975 0 0 0 0 0
-2.15387 0.0142795 0 0 0 0 0
-2.15256 0.0143615 0 0 0 0 0
-2.15126 0.0144438 0 0 0 0 0
-2.14996 0.0145263 0 0 0 0 0
-2.14866 0.0146092 0 0 0 0 0
-2.14735 0.0146927 0 0 0 0 0
-2.14605 0.0147769 0 0 0 0 0
-2.14475 0.0148619 0 0 0 0 0
-2.14345 0.0149479 0 0 0 0 0
-2.14215 0.0150351 0 0 0 0 0
-2.14084 0.0151232 0 0 0 0 0
-2.13954 0.0152122 0 0 0 0 0
-2.13824 0.0153017 0 0 0 0 0
-2.13694 0.0153914 0 0 0 0 0
-2.13563 0.0154811 0 0 0 0 0
-2.13433 0.0155704 0 0 0 0 0
-2.13303 0.0156592 0 0 0 0 0
-2.13173 0.015747 0 0 0 0 0
