-2.30103 0.8942 0.8942 0.8942 0.8942 0.8942 0.8942
-2.29973 0.896858 0.896858 0.896858 0.896858 0.896858 0.896858
-2.29843 0.899527 0.899527 0.899527 0.899527 0.899527 0.899527
-2.29712 0.902208 0.902208 0.902208 0.902208 0.902208 0.902208
-2.29582 0.9049 0.9049 0.9049 0.9049 0.9049 0.9049
-2.29452 0.907603 0.907603 0.907603 0.907603 0.907603 0.907603
-2.29322 0.910317 0.910317 0.910317 0.910317 0.910317 0.910317
-2.29191 0.913042 0.913042 0.913042 0.913042 0.913042 0.913042
-2.29061 0.915779 0.915779 0.915779 0.915779 0.915779 0.915779
-2.28931 0.918525 0.918525 0.918525 0.918525 0.918525 0.918525
-2.28801 0.92128 0.92128 0.92128 0.92128 0.92128 0.92128
-2.2867 0.924043 0.924043 0.924043 0.924043 0.924043 0.924043
-2.2854 0.926813 0.926813 0.926813 0.926813 0.926813 0.926813
-2.2841 0.929588 0.929588 0.929588 0.929588 0.929588 0.929588
-2.2828 0.932368 0.932368 0.932368 0.932368 0.932368 0.932368
-2.2815 0.935153 0.935153 0.935153 0.935153 0.935153 0.935153
-2.28019 0.937942 0.937942 0.937942 0.937942 0.937942 0.937942
-2.27889 0.940735 0.940735 0.940735 0.940735 0.940735 0.940735
-2.27759 0.943534 0.943534 0.943534 0.943534 0.943534 0.943534
-2.27629 0.946337 0.946337 0.946337 0.946337 0.946337 0.946337
-2.27498 0.949145 0.949145 0.949145 0.949145 0.949145 0.949145
-2.27368 0.951958 0.951958 0.951958 0.951958 0.951958 0.951958
-2.27238 0.954778 0.954778 0.954778 0.954778 0.954778 0.954778
-2.27108 0.957605 0.957605 0.957605 0.957605 0.957605 0.957605
-2.26977 0.960442 0.960442 0.960442 0.960442 0.960442 0.960442
-2.26847 0.963288 0.963288 0.963288 0.963288 0.963288 0.963288
-2.26717 0.966145 0.966145 0.966145 0.966145 0.966145 0.966145
-2.26587 0.969014 0.969014 0.969014 0.969014 0.969014 0.969014
-2.26456 0.971895 0.971895 0.971895 0.971895 0.971895 0.971895
-2.26326 0.974789 0.974789 0.974789 0.974789 0.974789 0.974789
-2.26196 0.977695 0.977695 0.977695 0.977695 0.977695 0.977695
-2.26066 0.980613 0.980613 0.980613 0.980613 0.980613 0.980613
-2.25936 0.983545 0.983545 0.983545 0.983545 0.983545 0.983545
-2.25805 0.986489 0.986489 0.986489 0.986489 0.986489 0.986489
-2.25675 0.989443 0.989443 0.989443 0.989443 0.989443 0.989443
-2.25545 0.992407 0.992407 0.992407 0.992407 0.992407 0.992407
-2.25415 0.995378 0.995378 0.995378 0.995378 0.995378 0.995378
-2.25284 0.998354 0.998354 0.998354 0.998354 0.998354 0.998354
-2.25154 1.00133 1.00133 1.00133 1.00133 1.00133 1.00133
-2.25024 1.00432 1.00432 1.00432 1.00432 1.00432 1.00432
-2.24894 1.0073 1.0073 1.0073 1.0073 1.0073 1.0073
-2.24763 1.0103 1.0103 1.0103 1.0103 1.0103 1.0103
-2.24633 1.0133 1.0133 1.0133 1.0133 1.0133 1.0133
-2.24503 1.01632 1.01632 1.01632 1.01632 1.01632 1.01632
